Cod_ID,UDH_Atlas,NOME_UDH,CODMUN6,NOME_MUN,CODUF,NOME_UF,CODRM,NOME_RM,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,MULCHEFEFDOM,DOMVULNERACOMID,POPVULNERAVEL15A24,OCUPMMEIOD,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1240810200006,1240810200006,Lagoa Azul : José Sarney,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"65,07","3,16","56,00","70,26","85,78","69,50","68,23","3,25","7,88","12,79","8,70","22,18","12,88","23,77","14,61","27,55","39,89","30,93","99,69","116,70","39,55","1,25","83,31","87,97","13,52","0,70","34,02","77,04","33,84","8,43","83,00","91,82","88,56","53,31","16,37","10,16","44,74","18,37","28,38","21,94","19,94","7,96","9,62","9,98","10,10","0,78","61,25","105,41","156,17","244,01","319,49","0,45","21,42","28,77","53,73","64,81","82,63","89,68","34,32","4,39","49,65","14,03","28,48","50,35","72,43","9,79","7,08","180,29","39,59","618,75","86,85","130,31","197,12","447,60","182,06","41,28","78,27","117,68","0,35","5,55","16,56","11,33","0,22","54,06","0,31","11,47","19,89","0,58","46,33","41,98","3,41","33,56","25,65","12,87","1,18","0,58","69,29","92,60","96,15","99,33","502,35","0,22",,"7,02","26,30","67,02","63,98","71,90",,"59,25","51,83","42,65","25,86","24,20","98,46","73,27","59,21","92,16","97,43","7,43",,"64,66","65,98","8,18","57,30","50,75","63,64","3,15","82,59","26,52",,"3,38","2,57","31,75","49,75","38,86",,608,572,508,454,316,346,341,256,169,137,72,549,53,49,38,31,23,4522,557,585,511,471,382,365,321,269,204,140,91,568,74,59,45,29,26,4697,,81,160,3308,234,938,730,695,698,5780,609,1944,590,5171,619,1335,588,3836,233,231,245,1105,2652,300,585,312,2987,2005,0,9219,9219,6937,1157,609,5171,9216,,,,,,"127,39","43,61","108,93","91,90","15,18","88,57","67,73","0,219","0,385","0,474","0,319","0,668","0,501"
1240810200007,1240810200007,Redinha / Pajuçara,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"65,07","3,16","56,00","70,26","85,78","69,50","70,71","3,44","7,88","14,61","8,33","24,79","14,29","26,70","15,12","31,52","39,89","30,93","99,69","116,70","39,55","1,25","83,31","87,97","13,52","0,70","34,02","77,04","33,84","8,43","83,00","91,82","88,56","53,31","16,37","10,16","44,74","18,37","28,38","21,94","19,94","7,96","9,62","9,98","10,10","0,78","61,25","105,41","156,17","244,01","319,49","0,45","21,42","28,77","53,73","64,81","82,63","89,68","34,32","4,39","49,65","14,03","28,48","50,35","72,43","9,79","7,08","180,29","39,59","618,75","86,85","130,31","197,12","447,60","182,06","41,28","78,27","117,68","0,35","5,55","16,56","11,33","0,22","54,06","0,31","11,47","19,89","0,58","46,33","41,98","3,41","33,56","25,65","12,87","1,18","0,58","69,29","92,60","96,15","99,33","502,35","0,22",,"7,02","26,30","67,02","63,98","71,90",,"59,25","51,83","42,65","25,86","24,20","95,35","73,27","59,21","92,16","97,43","7,43",,"64,66","65,98","8,18","57,30","50,75","63,64","3,15","82,59","26,52",,"3,38","2,57","31,75","49,75","38,86",,312,239,222,233,163,161,133,94,58,62,35,260,27,25,13,10,13,2056,261,227,235,213,171,147,137,102,71,62,50,260,31,28,14,16,24,2045,,33,69,1458,112,377,288,287,353,2543,264,901,262,2279,292,637,284,1642,108,112,121,497,1138,141,227,141,1298,851,0,4101,4101,3009,466,264,2279,3980,,,,,,"127,39","43,61","108,93","91,90","15,18","88,57","67,73","0,219","0,385","0,474","0,319","0,668","0,501"
1240810200008,1240810200008,Pajuçara : Av. Pompéia,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"66,06","2,92","52,10","65,37","86,70","71,11","64,89","2,51","8,58","11,37","8,33","18,17","9,01","19,18","10,60","22,23","32,36","24,35","102,60","116,27","52,07","2,35","89,09","92,88","23,44","1,19","29,53","86,41","25,60","5,83","76,33","94,96","93,14","50,84","10,43","10,53","46,19","29,15","40,59","30,61","27,88","9,36","12,22","13,06","13,30","0,53","85,89","136,65","195,21","294,11","401,15","0,41","11,82","17,87","42,10","53,61","74,21","83,57","30,52","5,46","46,35","15,73","31,01","53,65","78,59","7,76","5,89","211,01","57,60","644,07","108,33","161,26","238,83","489,01","211,65","43,40","85,64","130,86","0,30","2,09","17,93","14,00","0,00","52,86","0,52","11,95","23,75","0,90","51,19","45,01","4,60","24,58","38,09","18,22","0,78","1,16","63,81","92,10","96,79","99,38","535,71","0,21",,"6,23","31,93","68,33","66,56","68,01",,"41,45","47,16","28,31","19,72","20,51","98,81","88,74","54,05","93,47","99,81","3,85",,"53,80","70,47","5,04","46,89","40,09","55,55","4,75","74,94","21,28",,"2,60","0,19","29,93","4,71","33,20",,930,819,634,592,638,697,541,345,214,143,106,887,79,55,37,36,21,6772,846,791,708,703,728,695,585,376,206,202,113,827,91,63,71,27,38,7068,,100,260,5277,367,1287,989,959,1073,8741,813,2637,843,7928,787,1824,736,6104,337,399,344,1638,3738,347,791,431,4604,3193,0,13841,13841,10351,1610,813,7928,13804,,,,,,"122,76","65,54","110,58","94,96","27,22","92,80","70,81","0,306","0,403","0,510","0,368","0,684","0,526"
1240810200009,1240810200009,Lagoa Nova : Tenente Procópio,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"69,49","1,97","39,60","49,93","89,66","76,61","47,64","8,17","9,39","6,02","3,23","13,87","5,29","14,66","9,28","17,42","30,01","21,51","105,90","118,95","69,27","7,33","83,56","87,21","27,63","2,02","38,97","80,81","31,57","11,71","90,48","95,54","91,67","43,64","10,19","13,89","60,33","33,66","56,98","44,80","40,97","19,70","31,06","27,05","25,79","3,47","100,86","185,84","302,09","508,32","845,91","0,52","9,67","16,45","27,48","39,29","55,26","67,34","40,77","3,51","56,80","11,02","22,84","43,20","70,55","14,79","10,30","389,25","68,26","1586,90","146,30","230,02","396,20","1105,46","390,13","49,42","82,20","136,64","0,49","3,56","20,52","6,17","0,00","57,51","0,29","11,17","25,83","2,59","54,05","43,63","6,61","19,65","54,10","37,16","4,63","1,70","55,99","80,80","87,23","94,93","794,53","0,42",,"5,31","31,71","69,08","64,42","77,87",,"44,90","51,67","26,94","17,22","19,08","100,00","90,44","44,32","94,71","99,88","2,87",,"35,41","61,03","4,46","28,64","22,96","45,21","5,04","50,07","18,72",,"3,22","0,12","33,48","23,73","37,50",,24,23,31,32,25,26,20,13,11,12,10,19,5,5,6,5,3,267,25,27,33,30,24,25,22,21,13,21,16,24,13,9,9,6,7,321,,3,10,268,10,42,32,32,29,447,31,126,39,416,44,95,43,322,10,10,13,41,114,48,27,17,246,184,0,588,588,497,50,31,416,574,,,,,,"133,39","83,80","120,36","95,60","31,85","91,83","74,75","0,448","0,510","0,609","0,488","0,742","0,624"
1240810200010,1240810200010,Nova Descoberta,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"69,49","1,97","39,60","49,93","89,66","76,61","46,99","6,40","9,39","2,52","2,07","11,51","2,16","12,36","5,04","15,16","30,01","21,51","105,90","118,95","69,27","7,33","83,56","87,21","27,63","2,02","38,97","80,81","31,57","11,71","90,48","95,54","91,67","43,64","10,19","13,89","60,33","33,66","56,98","44,80","40,97","19,70","31,06","27,05","25,79","3,47","100,86","185,84","302,09","508,32","845,91","0,52","9,67","16,45","27,48","39,29","55,26","67,34","40,77","3,51","56,80","11,02","22,84","43,20","70,55","14,79","10,30","389,25","68,26","1586,90","146,30","230,02","396,20","1105,46","390,13","49,42","82,20","136,64","0,49","3,56","20,52","6,17","0,00","57,51","0,29","11,17","25,83","2,59","54,05","43,63","6,61","19,65","54,10","37,16","4,63","1,70","55,99","80,80","87,23","94,93","794,53","0,42",,"5,31","31,71","69,08","64,42","77,87",,"44,90","51,67","26,94","17,22","19,08","99,91","90,44","44,32","94,71","99,88","2,87",,"35,41","61,03","4,46","28,64","22,96","45,21","5,04","50,07","18,72",,"3,22","0,12","33,48","23,73","37,50",,316,336,371,371,307,313,258,217,153,139,95,309,79,60,41,36,37,3434,305,363,448,380,358,359,345,257,217,197,128,293,124,92,85,63,68,4078,,37,146,3306,114,576,430,428,386,5591,460,1569,495,5132,520,1109,496,4023,121,115,153,609,1645,481,363,262,3118,2291,0,7511,7511,6290,699,460,5132,7507,,,,,,"133,39","83,80","120,36","95,60","31,85","91,83","74,75","0,448","0,510","0,609","0,488","0,742","0,624"
1240810200011,1240810200011,Ponta Negra: Vila de Ponta Negra / Morro do Careca,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"71,46","1,83","33,40","42,10","91,21","79,66","54,77","2,59","9,68","4,63","4,89","12,58","4,99","13,39","9,14","16,29","24,87","15,55","114,61","119,87","95,69","8,68","91,97","95,96","25,87","2,63","42,49","81,74","32,76","9,92","93,85","97,05","93,71","50,69","6,05","21,78","69,71","32,15","60,24","55,08","53,70","22,46","23,76","34,13","36,89","5,18","143,15","231,81","363,87","651,02","976,05","0,52","5,47","9,70","19,82","29,06","44,98","53,23","40,10","3,67","56,66","11,33","23,49","43,34","79,61","14,16","10,00","485,49","89,05","1946,84","186,00","295,26","481,73","1375,44","486,14","48,73","88,36","148,86","0,48","1,90","17,84","7,04","0,61","59,63","0,71","11,79","20,95","2,19","54,94","44,75","6,52","24,35","61,58","42,70","6,26","1,23","44,52","73,11","83,12","92,83","1028,41","0,46",,"2,97","33,03","71,38","72,23","75,00",,"17,00","34,04","31,54","16,39","12,12","98,03","95,64","40,25","96,80","100,00","1,39",,"26,90","57,51","2,95","23,70","15,38","35,82","6,02","29,53","16,57",,"0,85","0,00","34,39","16,90","19,75",,370,326,337,308,285,277,228,174,120,87,57,324,38,29,16,9,11,2997,378,314,353,371,313,290,260,173,127,91,63,326,65,34,21,18,24,3220,,19,133,2729,149,519,377,406,458,4180,402,1370,413,3778,420,968,415,2810,140,163,127,608,1529,161,314,216,2203,1479,0,6217,6217,4820,640,402,3778,6188,,,,,,"123,50","103,29","119,10","97,05","29,67","93,91","88,15","0,551","0,545","0,654","0,547","0,774","0,660"
1240810200012,1240810200012,Ponta Negra : Orla / Rua Erivan França,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"72,83","1,77","29,30","37,06","92,22","81,73","51,53","4,36","10,37","4,63","5,08","10,85","4,40","11,45","7,61","13,49","17,91","13,01","110,51","114,19","99,86","26,74","91,43","94,20","47,17","11,57","48,38","84,63","40,79","13,31","96,94","96,85","93,71","32,11","5,85","18,22","70,46","53,88","72,63","63,50","61,50","37,69","40,85","45,37","46,36","11,58","195,21","351,38","556,35","976,05","1545,40","0,50","3,41","5,63","11,81","19,56","27,64","38,19","37,64","3,38","55,19","11,24","23,93","44,81","67,11","13,39","9,82","695,40","117,44","2617,58","273,40","441,08","726,12","1918,95","695,40","50,06","86,60","146,98","0,47","1,50","19,39","4,56","0,29","63,90","0,57","8,70","22,59","2,51","62,24","42,91","13,99","16,20","73,57","56,43","13,80","1,80","36,64","64,59","74,09","90,30","1223,29","0,44",,"3,13","23,58","68,49","66,20","80,27",,"29,60","47,51","31,94","15,01","18,74","99,83","96,39","26,72","97,82","99,88","0,20",,"19,99","51,62","3,15","15,51","9,70","30,38","2,70","32,27","9,19",,"1,79","0,12","32,13","14,31","52,62",,119,104,129,118,99,89,77,78,43,44,22,100,18,17,16,7,4,1085,122,109,123,106,120,109,98,75,53,38,29,119,32,17,9,9,21,1188,,7,36,960,50,173,130,128,138,1601,151,477,153,1450,154,326,139,1124,52,48,47,211,535,99,109,75,839,610,0,2273,2273,1814,213,151,1450,2215,,,,,,"119,47","112,67","117,73","96,85","51,61","94,44","83,79","0,635","0,647","0,717","0,643","0,797","0,718"
1240810200013,1240810200013,Capim Macio / Ponta Negra / Neópolis / Lagoa Nova / Parque das Dunas / Campus UFRN,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"76,59","1,25","19,60","24,80","94,72","87,13","34,17","5,32","11,49","1,82","0,87","2,41","1,55","2,56","2,70","2,85","8,67","5,44","107,21","115,12","93,10","74,38","92,96","95,94","65,90","42,56","50,03","92,96","59,20","29,11","95,04","98,40","96,44","19,36","3,92","8,96","86,20","75,77","86,98","83,15","82,08","65,79","70,82","72,66","73,18","35,62","636,06","1078,04","1711,98","2784,98","3904,18","0,48","1,11","1,99","3,05","6,75","7,56","12,39","36,13","3,52","52,32","12,13","25,95","47,68","72,61","11,92","8,63","2008,49","353,13","7257,38","864,74","1388,02","2182,43","5254,14","2008,49","59,92","85,82","146,74","0,46","1,27","15,92","4,05","0,96","71,51","0,43","4,88","17,35","10,53","71,15","43,79","13,78","12,21","90,15","83,31","40,30","2,34","18,89","35,42","43,41","61,00","3417,26","0,68",,"1,70","10,18","55,72","65,20","80,30",,"12,35","41,03","23,72","10,01","10,24","99,80","98,19","11,64","99,18","99,87","0,38",,"8,00","49,97","1,60","4,64","2,91","13,15","0,89","10,78","2,68",,"0,83","0,13","30,83","3,90","57,59",,875,1506,2054,1689,1101,952,1161,1168,1187,1000,591,1041,417,283,209,122,115,15470,841,1456,2135,1955,1389,1338,1553,1554,1448,1122,676,1040,517,345,300,191,221,18079,,50,242,15920,352,2475,1784,1911,1002,26791,2374,7833,2508,24417,2622,5459,2584,18958,362,390,382,2178,7026,1786,1456,1213,14742,10653,0,33549,33549,29753,2962,2374,24417,33378,,,,,,"120,42","106,34","115,36","98,40","75,38","97,75","95,13","0,832","0,807","0,854","0,815","0,860","0,888"
1240810200014,1240810200014,Ponta Negra : Lagoinha,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,,,,,,,,,,"2,50","0,00","17,53","5,13","19,77","0,00","24,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,52",,,,,,,,,,,,,,,,,,,,,,,4,23,14,18,10,11,9,12,4,7,1,22,3,0,0,0,0,138,20,19,20,9,8,17,14,13,7,6,3,12,3,3,1,0,1,156,,,,,6,40,31,31,15,194,22,61,20,172,21,39,18,133,3,7,10,29,91,5,19,13,105,76,0,294,294,,,,,,,,,,,,,,,,,,,,,,,
1240810200015,1240810200015,Lagoa Nova : Potilândia,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"73,81","1,58","26,60","33,62","92,91","83,19","50,15","15,46","11,16","1,08","1,30","4,31","0,58","4,51","0,93","5,18","16,14","9,33","115,84","117,77","110,66","33,74","94,46","95,47","50,66","17,26","51,22","87,64","43,42","20,94","94,02","98,06","95,23","34,16","6,52","16,02","83,74","61,75","77,76","70,83","68,99","47,62","52,46","51,65","51,44","12,92","292,81","489,49","715,77","1127,33","1492,23","0,43","1,78","1,94","7,19","11,87","18,69","25,58","31,98","4,19","48,22","14,39","29,38","51,78","72,82","8,89","6,70","796,54","166,88","2547,47","406,39","596,90","892,12","1920,42","796,54","51,26","97,36","159,06","0,35","1,33","17,99","2,80","0,17","69,02","0,80","7,13","22,36","4,64","61,50","42,69","12,66","15,43","81,03","64,25","15,70","2,34","30,90","58,37","69,69","87,97","1404,98","0,47",,"3,65","23,47","69,61","67,73","84,83",,"29,53","49,45","31,81","15,30","17,37","100,00","97,93","22,96","99,04","99,79","0,21",,"11,88","48,78","1,94","7,81","4,35","24,66","0,65","32,74","6,01",,"1,40","0,21","27,89","15,14","43,70",,42,53,66,43,41,69,61,53,38,22,16,48,18,23,23,21,20,657,37,58,72,68,66,72,80,63,45,45,42,36,37,42,49,34,24,870,,4,18,797,10,93,77,69,46,1253,77,249,86,1176,84,172,76,1004,23,15,17,87,257,236,58,37,739,599,0,1527,1527,1364,111,77,1176,1526,,,,,,"122,71","120,80","122,19","98,06","59,12","96,99","94,73","0,708","0,718","0,755","0,715","0,814","0,739"
1240810200016,1240810200016,Neópolis / Ponta Negra,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"73,81","1,58","26,60","33,62","92,91","83,19","37,45","4,67","11,16","1,10","1,28","4,07","1,35","4,32","2,10","5,21","16,14","9,33","115,84","117,77","110,66","33,74","94,46","95,47","50,66","17,26","51,22","87,64","43,42","20,94","94,02","98,06","95,23","34,16","6,52","16,02","83,74","61,75","77,76","70,83","68,99","47,62","52,46","51,65","51,44","12,92","292,81","489,49","715,77","1127,33","1492,23","0,43","1,78","1,94","7,19","11,87","18,69","25,58","31,98","4,19","48,22","14,39","29,38","51,78","72,82","8,89","6,70","796,54","166,88","2547,47","406,39","596,90","892,12","1920,42","796,54","51,26","97,36","159,06","0,35","1,33","17,99","2,80","0,17","69,02","0,80","7,13","22,36","4,64","61,50","42,69","12,66","15,43","81,03","64,25","15,70","2,34","30,90","58,37","69,69","87,97","1404,98","0,47",,"3,65","23,47","69,61","67,73","84,83",,"29,53","49,45","31,81","15,30","17,37","99,89","97,93","22,96","99,04","99,79","0,21",,"11,88","48,78","1,94","7,81","4,35","24,66","0,65","32,74","6,01",,"1,40","0,21","27,89","15,14","43,70",,521,628,875,802,569,567,585,483,495,358,222,607,148,84,62,62,50,7115,535,688,956,940,741,727,743,652,611,473,260,563,211,122,155,95,104,8573,,48,238,7542,228,1088,801,839,632,12147,1013,3572,1092,11135,1205,2560,1177,8575,197,228,226,1169,3270,733,688,531,6788,4892,0,15688,15688,13463,1316,1013,11135,15590,,,,,,"122,71","120,80","122,19","98,06","59,12","96,99","94,73","0,708","0,718","0,755","0,715","0,814","0,739"
1240810200017,1240810200017,Pitimbu : Conjunto Bancários,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"72,83","1,77","29,30","37,06","92,22","81,73","45,63","4,03","10,37","1,14","0,46","2,33","0,56","2,51","1,15","2,96","17,91","13,01","110,51","114,19","99,86","26,74","91,43","94,20","47,17","11,57","48,38","84,63","40,79","13,31","96,94","96,85","93,71","32,11","5,85","18,22","70,46","53,88","72,63","63,50","61,50","37,69","40,85","45,37","46,36","11,58","195,21","351,38","556,35","976,05","1545,40","0,50","3,41","5,63","11,81","19,56","27,64","38,19","37,64","3,38","55,19","11,24","23,93","44,81","67,11","13,39","9,82","695,40","117,44","2617,58","273,40","441,08","726,12","1918,95","695,40","50,06","86,60","146,98","0,47","1,50","19,39","4,56","0,29","63,90","0,57","8,70","22,59","2,51","62,24","42,91","13,99","16,20","73,57","56,43","13,80","1,80","36,64","64,59","74,09","90,30","1223,29","0,44",,"3,13","23,58","68,49","66,20","80,27",,"29,60","47,51","31,94","15,01","18,74","99,90","96,39","26,72","97,82","99,88","0,20",,"19,99","51,62","3,15","15,51","9,70","30,38","2,70","32,27","9,19",,"1,79","0,12","32,13","14,31","52,62",,240,459,373,276,201,226,382,330,215,129,76,309,50,42,28,22,22,3380,222,404,378,307,233,339,471,357,232,148,90,313,83,63,42,41,27,3750,,27,102,3144,86,702,531,527,262,5183,434,1334,467,4749,463,900,409,3849,114,116,110,667,1803,287,404,224,2811,2126,0,7130,7130,6046,863,434,4749,7124,,,,,,"119,47","112,67","117,73","96,85","51,61","94,44","83,79","0,635","0,647","0,717","0,643","0,797","0,718"
1240810200018,1240810200018,Lagoa Nova : Coqueiros,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"72,83","1,77","29,30","37,06","92,22","81,73","48,51","7,57","10,37","6,94","1,85","10,61","4,37","11,32","3,88","13,12","17,91","13,01","110,51","114,19","99,86","26,74","91,43","94,20","47,17","11,57","48,38","84,63","40,79","13,31","96,94","96,85","93,71","32,11","5,85","18,22","70,46","53,88","72,63","63,50","61,50","37,69","40,85","45,37","46,36","11,58","195,21","351,38","556,35","976,05","1545,40","0,50","3,41","5,63","11,81","19,56","27,64","38,19","37,64","3,38","55,19","11,24","23,93","44,81","67,11","13,39","9,82","695,40","117,44","2617,58","273,40","441,08","726,12","1918,95","695,40","50,06","86,60","146,98","0,47","1,50","19,39","4,56","0,29","63,90","0,57","8,70","22,59","2,51","62,24","42,91","13,99","16,20","73,57","56,43","13,80","1,80","36,64","64,59","74,09","90,30","1223,29","0,44",,"3,13","23,58","68,49","66,20","80,27",,"29,60","47,51","31,94","15,01","18,74","100,00","96,39","26,72","97,82","99,88","0,20",,"19,99","51,62","3,15","15,51","9,70","30,38","2,70","32,27","9,19",,"1,79","0,12","32,13","14,31","52,62",,124,143,128,139,118,125,90,72,60,55,37,103,25,20,28,17,17,1301,109,138,142,165,140,145,136,98,66,88,68,109,51,45,33,27,32,1592,,9,38,1327,48,245,188,188,134,2167,162,574,163,2005,169,412,180,1593,51,48,39,200,607,219,138,89,1236,929,0,2893,2893,2448,281,162,2005,2877,,,,,,"119,47","112,67","117,73","96,85","51,61","94,44","83,79","0,635","0,647","0,717","0,643","0,797","0,718"
1240810200019,1240810200019,Pitimbu / Cidade Satélite / Candelária / Neópolis,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"74,65","1,48","24,40","30,83","93,48","84,40","37,30","5,47","11,01","1,36","1,46","3,00","1,74","3,17","2,70","3,57","15,75","9,85","108,66","114,37","97,32","39,72","89,70","91,34","59,28","22,89","53,92","92,09","45,67","21,42","93,99","96,45","94,99","24,64","4,75","13,26","78,89","67,59","82,25","75,89","74,07","54,16","58,58","61,35","62,15","20,31","343,29","611,49","969,54","1513,85","2196,10","0,48","2,21","5,42","6,77","11,65","12,86","19,59","35,40","3,55","52,02","12,14","26,05","47,98","71,99","11,66","8,57","1105,08","195,98","3911,84","474,91","768,70","1211,50","2874,30","1107,52","38,65","86,92","137,71","0,44","1,13","18,29","4,13","0,96","65,63","1,02","8,25","18,14","5,70","65,19","44,92","13,41","16,11","86,03","73,87","24,93","1,73","25,58","48,01","58,59","77,25","2025,59","0,58",,"4,26","18,22","62,97","65,64","85,54",,"18,45","34,51","34,45","14,73","12,65","98,88","98,21","19,94","99,16","100,00","0,44",,"10,90","46,08","3,55","7,36","4,27","20,24","1,54","20,84","3,99",,"0,83","0,00","26,93","9,38","80,74",,680,1326,1633,1195,827,731,843,1014,812,686,413,846,344,219,139,112,87,11907,659,1362,1769,1477,1025,1032,1261,1208,1120,836,500,836,442,275,233,171,204,14410,,115,361,12226,272,2287,1652,1784,778,20608,1982,6074,2122,18626,2018,4092,1862,14534,289,315,310,1768,6037,1440,1362,1037,11553,8307,0,26317,26317,23296,2688,1982,18626,26255,,,,,,"122,56","110,41","118,49","96,63","67,15","95,98","86,80","0,759","0,737","0,787","0,744","0,828","0,792"
1240810200020,1240810200020,Lagoa Nova / Nova Descoberta / Morro Branco,240810,Natal (RN),24,RN,62400,RM Natal (RN),2000,"76,10","1,30","20,80","26,27","94,41","86,45","36,70","7,62","11,17","1,63","1,40","4,62","1,55","4,88","2,74","5,80","13,30","8,31","110,79","114,52","103,71","59,58","91,67","96,73","63,08","36,94","53,44","86,76","55,37","26,20","97,35","98,82","94,66","17,19","3,80","11,60","89,69","74,40","86,51","76,04","73,19","59,92","66,01","62,40","61,42","30,50","312,33","741,79","1561,67","2928,14","4287,52","0,56","1,16","1,72","6,01","11,89","15,80","26,56","39,47","1,94","58,32","7,29","19,35","41,68","68,40","21,66","16,00","1892,21","183,51","7469,27","506,09","1141,58","2112,12","5517,73","1892,21","55,38","95,57","156,84","0,66","0,91","15,55","5,03","0,60","69,25","0,26","8,25","18,14","10,00","68,58","40,82","16,35","13,02","83,14","71,87","35,25","1,67","26,52","47,35","53,99","67,43","3016,24","0,78",,"3,67","14,79","61,63","65,63","80,17",,"20,64","32,75","29,94","11,71","16,41","99,97","96,41","18,97","99,80","100,00","0,57",,"10,86","46,56","1,18","8,08","4,42","18,79","0,00","24,35","4,44",,"0,67","0,00","30,44","7,20","28,98",,894,1129,1575,1520,1154,1037,1030,828,759,749,588,894,470,319,257,183,140,13521,834,1183,1824,1811,1364,1339,1304,1213,1049,1093,759,877,645,443,398,262,302,16694,,85,270,14820,346,1900,1391,1481,1020,24406,1826,6729,2053,22581,2328,4904,2311,17677,363,353,362,1829,5554,2302,1183,955,13801,10166,0,30215,30215,26718,2312,1826,22581,30150,,,,,,"120,13","113,50","117,84","98,82","74,10","96,84","95,33","0,760","0,803","0,838","0,788","0,852","0,878"
